857062103051644929 , 0 , 174
857029823797047296 , 19036 , 4076
856602993587888130 , 0 , 10883
856543823941562368 , 16376 , 2930
856526610513747968 , 11929 , 1921
856330835276025856 , 0 , 689
856288084350160898 , 523 , 17
856282028240666624 , 27949 , 6451
855862651834028034 , 347 , 26
855860136149123072 , 5069 , 1045
855857698524602368 , 11964 , 2156
855851453814013952 , 45921 , 18128
855818117272018944 , 26883 , 5560
855459453768019968 , 30212 , 8398
855245323840757760 , 0 , 6122
855138241867124737 , 0 , 47
854732716440526848 , 23115 , 6259
854482394044301312 , 29677 , 7059
854365224396361728 , 19142 , 4820
854120357044912130 , 32427 , 7694
854010172552949760 , 16446 , 3238
853760880890318849 , 29026 , 5958
853639147608842240 , 35395 , 10453
853299958564483072 , 15795 , 3682
852936405516943360 , 0 , 2069
852912242202992640 , 9222 , 1895
852672615818899456 , 15198 , 2231
852553447878664193 , 16663 , 3632
852311364735569921 , 33748 , 10225
852226086759018497 , 20397 , 7032
852189679701164033 , 11694 , 1641
851953902622658560 , 0 , 9967
851861385021730816 , 0 , 23
851591660324737024 , 16547 , 3592
851464819735769094 , 24801 , 7353
851224888060895234 , 21135 , 5937
850753642995093505 , 31695 , 9636
850380195714523136 , 13375 , 2723
850333567704068097 , 3522 , 348
850145622816686080 , 16733 , 3975
850019790995546112 , 20952 , 5089
849776966551130114 , 31227 , 7914
849668094696017920 , 0 , 5151
849412302885593088 , 16291 , 3274
849336543269576704 , 11711 , 1966
849051919805034497 , 43555 , 8872
848690551926992896 , 25888 , 4502
848324959059550208 , 25443 , 4797
848213670039564288 , 8404 , 777
848212111729840128 , 16776 , 3205
847978865427394560 , 0 , 3400
847971574464610304 , 0 , 444
847962785489326080 , 24200 , 5322
847842811428974592 , 5621 , 1396
847617282490613760 , 7206 , 441
847606175596138505 , 19346 , 3556
847251039262605312 , 21069 , 4486
847157206088847362 , 20535 , 6134
847116187444137987 , 22042 , 3344
846874817362120707 , 20673 , 4110
846514051647705089 , 46001 , 12159
846505985330044928 , 14539 , 3223
846153765933735936 , 32676 , 9517
846139713627017216 , 31869 , 10387
846042936437604353 , 16504 , 3036
845812042753855489 , 30215 , 9164
845677943972139009 , 25940 , 5019
845397057150107648 , 7888 , 1895
845306882940190720 , 24091 , 5664
845098359547420673 , 0 , 8041
844979544864018432 , 14079 , 2708
844973813909606400 , 15621 , 3380
844704788403113984 , 40022 , 10883
844580511645339650 , 17050 , 3303
844223788422217728 , 14098 , 2315
843981021012017153 , 15660 , 3082
843856843873095681 , 22178 , 4877
843604394117681152 , 17471 , 2899
843235543001513987 , 22253 , 6370
842846295480000512 , 15763 , 3799
842765311967449089 , 6990 , 1345
842535590457499648 , 18740 , 3702
842163532590374912 , 25341 , 6122
842115215311396866 , 14513 , 3201
841833993020538882 , 0 , 16172
841680585030541313 , 26588 , 8193
841439858740625411 , 13092 , 3890
841320156043304961 , 20508 , 5755
841314665196081154 , 16417 , 4965
841077006473256960 , 23737 , 5601
840761248237133825 , 0 , 1855
840728873075638272 , 0 , 17082
840698636975636481 , 183 , 2
840696689258311684 , 12748 , 1038
840632337062862849 , 9311 , 1855
840370681858686976 , 17089 , 4811
840268004936019968 , 20017 , 6071
839990271299457024 , 13940 , 2428
839549326359670784 , 28592 , 8239
839290600511926273 , 0 , 150
839239871831150596 , 28268 , 6928
838952994649550848 , 20384 , 4212
838921590096166913 , 11626 , 2194
838916489579200512 , 0 , 36
838831947270979586 , 0 , 11716
838561493054533637 , 11359 , 1402
838476387338051585 , 23489 , 5096
838201503651401729 , 0 , 10696
838150277551247360 , 1746 , 352
838085839343206401 , 147 , 0
838083903487373313 , 18333 , 3350
837820167694528512 , 35585 , 8335
837482249356513284 , 3996 , 467
837471256429613056 , 13302 , 2423
837366284874571778 , 22030 , 5633
837110210464448512 , 16683 , 2539
836989968035819520 , 13245 , 2442
836753516572119041 , 20051 , 4900
836677758902222849 , 13143 , 2364
836648853927522308 , 0 , 579
836397794269200385 , 0 , 29426
836380477523124226 , 15368 , 3155
836260088725786625 , 22154 , 4555
836001077879255040 , 19912 , 4561
835685285446955009 , 0 , 8675
835574547218894849 , 18574 , 3854
835536468978302976 , 0 , 1815
835309094223372289 , 0 , 22366
835297930240217089 , 17136 , 3195
835264098648616962 , 8062 , 1815
835246439529840640 , 2183 , 77
835172783151792128 , 27261 , 6110
835152434251116546 , 23429 , 3211
834931633769889797 , 11292 , 1757
834786237630337024 , 22119 , 5858
834574053763584002 , 14269 , 2692
834477809192075265 , 0 , 11384
834458053273591808 , 10018 , 1786
834209720923721728 , 21518 , 5098
834167344700198914 , 16458 , 3881
834089966724603904 , 10492 , 2264
834086379323871233 , 13646 , 2363
833863086058651648 , 14002 , 2557
833826103416520705 , 18800 , 3979
833732339549220864 , 0 , 228
833722901757046785 , 21652 , 3417
833479644947025920 , 15506 , 2200
833124694597443584 , 21101 , 5151
832998151111966721 , 13886 , 2363
832769181346996225 , 0 , 40
832757312314028032 , 17589 , 3865
832682457690300417 , 12410 , 3131
832645525019123713 , 3050 , 555
832636094638288896 , 16556 , 2972
832397543355072512 , 12477 , 2372
832369877331693569 , 17949 , 3400
832273440279240704 , 11823 , 2490
832215909146226688 , 0 , 6612
832215726631055365 , 0 , 10012
832088576586297345 , 70 , 2
832040443403784192 , 0 , 10372
832032802820481025 , 18645 , 4960
831939777352105988 , 25091 , 6555
831926988323639298 , 357 , 35
831911600680497154 , 28922 , 6970
831670449226514432 , 10939 , 1936
831650051525054464 , 7511 , 2069
831552930092285952 , 9407 , 2453
831322785565769729 , 9648 , 1638
831315979191906304 , 6837 , 1192
831309418084069378 , 12277 , 2617
831262627380748289 , 12460 , 2192
830956169170665475 , 8338 , 1596
830583320585068544 , 70009 , 17987
830173239259324417 , 0 , 6098
830097400375152640 , 10288 , 3205
829878982036299777 , 0 , 5379
829861396166877184 , 12810 , 2095
829501995190984704 , 33245 , 11384
829449946868879360 , 10960 , 2166
829374341691346946 , 36266 , 9967
829141528400556032 , 25671 , 7943
829011960981237760 , 55527 , 17389
828801551087042563 , 0 , 3639
828770345708580865 , 26787 , 6288
828708714936930305 , 38378 , 12043
828650029636317184 , 9956 , 1444
828409743546925057 , 6609 , 1234
828408677031882754 , 8031 , 1380
828381636999917570 , 13247 , 2386
828376505180889089 , 7734 , 1144
828372645993398273 , 13156 , 3167
828361771580813312 , 2302 , 182
828046555563323392 , 12335 , 3069
828011680017821696 , 10865 , 2305
827933404142436356 , 21120 , 5604
827653905312006145 , 16171 , 3223
827600520311402496 , 7769 , 1018
827324948884643840 , 16655 , 3287
827199976799354881 , 11097 , 2406
826958653328592898 , 22660 , 5379
826848821049180160 , 38288 , 10978
826615380357632002 , 0 , 4245
826598799820865537 , 5375 , 270
826598365270007810 , 10583 , 2520
826476773533745153 , 19355 , 4510
826240494070030336 , 13948 , 2779
826204788643753985 , 5130 , 1000
826115272272650244 , 16453 , 3374
825876512159186944 , 11000 , 2011
825829644528148480 , 13384 , 2677
825535076884762624 , 54765 , 18490
825147591692263424 , 19247 , 4919
825120256414846976 , 0 , 1372
825026590719483904 , 6676 , 1372
824796380199809024 , 0 , 5914
824775126675836928 , 15747 , 3785
824663926340194305 , 10603 , 1865
824325613288833024 , 12418 , 11190
824297048279236611 , 15861 , 4167
824025158776213504 , 5022 , 634
823939628516474880 , 11201 , 2912
823719002937630720 , 0 , 12080
823699002998870016 , 13255 , 2599
823581115634085888 , 13728 , 2850
823333489516937216 , 733 , 27
823322678127919110 , 16567 , 4327
823269594223824897 , 0 , 10611
822975315408461824 , 18215 , 3708
822872901745569793 , 139383 , 47266
822859134160621569 , 13940 , 2465
822647212903690241 , 0 , 6902
822610361945911296 , 15577 , 3198
822489057087389700 , 19143 , 6902
822462944365645825 , 29984 , 15788
822244816520155136 , 36922 , 10611
822163064745328640 , 0 , 5182
821886076407029760 , 11962 , 2524
821813639212650496 , 0 , 3608
821765923262631936 , 8870 , 1794
821522889702862852 , 8464 , 1916
821421320206483457 , 0 , 6042
821407182352777218 , 12426 , 4689
821153421864615936 , 267 , 10
821149554670182400 , 9179 , 2177
821107785811234820 , 10118 , 2301
821044531881721856 , 13362 , 2476
820837357901512704 , 0 , 7241
820749716845686786 , 33281 , 10696
820690176645140481 , 12871 , 3476
820494788566847489 , 0 , 610
820446719150292993 , 0 , 2789
820314633777061888 , 3520 , 610
820078625395449857 , 20926 , 6792
820013781606658049 , 0 , 1278
819952236453363712 , 5617 , 1278
819924195358416896 , 13594 , 5224
819711362133872643 , 14215 , 3382
819588359383371776 , 10116 , 2131
819347104292290561 , 7624 , 1305
819238181065359361 , 2416 , 437
819227688460238848 , 24372 , 7241
819015337530290176 , 0 , 39763
819015331746349057 , 0 , 20488
819006400881917954 , 47727 , 20488
819004803107983360 , 91553 , 39763
818646164899774465 , 0 , 22573
818627210458333184 , 23452 , 8073
818614493328580609 , 10417 , 2790
818588835076603904 , 0 , 6650
818536468981415936 , 11531 , 2680
818307523543449600 , 0 , 8796
818259473185828864 , 11646 , 2473
818145370475810820 , 12989 , 2808
817908911860748288 , 5125 , 854
817827839487737858 , 54755 , 29426
817777686764523521 , 11316 , 2900
817536400337801217 , 12480 , 3287
817502432452313088 , 0 , 3675
817423860136083457 , 36114 , 16172
817415592588222464 , 5930 , 1043
817181837579653120 , 0 , 9190
817171292965273600 , 9236 , 2181
817120970343411712 , 12884 , 2837
817056546584727552 , 9071 , 1787
816829038950027264 , 0 , 5104
816816676327063552 , 10589 , 2195
816697700272001025 , 10371 , 2388
816450570814898180 , 32331 , 8796
816336735214911488 , 9097 , 2117
816091915477250048 , 9463 , 2341
816062466425819140 , 0 , 1128
816014286006976512 , 0 , 5752
815990720817401858 , 5285 , 1128
815966073409433600 , 23731 , 9190
815745968457060357 , 0 , 4482
815736392542261248 , 10419 , 2464
815639385530101762 , 8697 , 1781
815390420867969024 , 10965 , 4128
814986499976527872 , 8097 , 1393
814638523311648768 , 11918 , 2941
814578408554463233 , 0 , 6289
814530161257443328 , 9163 , 2017
814153002265309185 , 30488 , 9415
813944609378369540 , 0 , 3460
813910438903693312 , 9846 , 2034
813812741911748608 , 38550 , 15207
813800681631023104 , 8845 , 1905
813217897535406080 , 19776 , 7929
813202720496779264 , 9736 , 1954
813187593374461952 , 21025 , 4734
813172488309972993 , 9883 , 2075
813157409116065792 , 8227 , 2407
813142292504645637 , 8952 , 2556
813130366689148928 , 4735 , 481
813127251579564032 , 12572 , 3395
813112105746448384 , 10954 , 2986
813096984823349248 , 11177 , 3905
813081950185472002 , 10479 , 3005
813066809284972545 , 8447 , 2104
813051746834595840 , 22212 , 7962
812781120811126785 , 8062 , 2077
812709060537683968 , 7028 , 1547
812503143955202048 , 6442 , 1325
812466873996607488 , 8463 , 2096
812372279581671427 , 14517 , 3985
811985624773361665 , 7702 , 1526
811744202451197953 , 7999 , 1738
811647686436880384 , 5927 , 804
811627233043480576 , 13559 , 3387
811386762094317568 , 22180 , 6935
810984652412424192 , 5651 , 1557
810896069567610880 , 9608 , 1944
810657578271330305 , 11642 , 2875
810284430598270976 , 37561 , 12382
810254108431155201 , 15577 , 3639
809920764300447744 , 16443 , 4245
809808892968534016 , 0 , 5317
809448704142938112 , 7352 , 1594
809220051211603969 , 21152 , 6098
809084759137812480 , 14038 , 3810
808838249661788160 , 10732 , 3309
808733504066486276 , 8401 , 2357
808501579447930884 , 11966 , 2821
808344865868283904 , 45134 , 22573
808134635716833280 , 0 , 6461
808106460588765185 , 9287 , 2388
808001312164028416 , 13348 , 3845
807621403335917568 , 15465 , 3997
807106840509214720 , 126082 , 60465
807059379405148160 , 0 , 7959
807010152071229440 , 13858 , 4167
806629075125202948 , 79741 , 37861
806620845233815552 , 0 , 6009
806576416489959424 , 5158 , 2091
806542213899489280 , 10842 , 2566
806242860592926720 , 0 , 12684
806219024703037440 , 6828 , 1293
805958939288408065 , 0 , 5855
805932879469572096 , 8791 , 2078
805826884734976000 , 6998 , 1992
805823200554876929 , 0 , 8751
805520635690676224 , 6104 , 1791
805487436403003392 , 9316 , 2753
805207613751304193 , 8287 , 1854
804738756058218496 , 14572 , 4181
804475857670639616 , 6523 , 2187
804413760345620481 , 0 , 3510
804026241225523202 , 47399 , 17665
803773340896923648 , 10681 , 3010
803692223237865472 , 0 , 8086
803638050916102144 , 11664 , 4493
803380650405482500 , 8247 , 2016
803321560782307329 , 0 , 5768
803276597545603072 , 10657 , 2679
802952499103731712 , 9601 , 2186
802624713319034886 , 0 , 3179
802600418706604034 , 7558 , 1602
802572683846291456 , 9499 , 2717
802323869084381190 , 17263 , 6346
802265048156610565 , 7019 , 1486
802239329049477120 , 9643 , 2840
802185808107208704 , 0 , 289
801958328846974976 , 8199 , 1859
801854953262350336 , 1873 , 255
801538201127157760 , 8723 , 2232
801285448605831168 , 6435 , 906
801167903437357056 , 26058 , 6461
801127390143516673 , 0 , 4304
801115127852503040 , 8596 , 2272
800859414831898624 , 734 , 104
800855607700029440 , 0 , 1775
800751577355128832 , 11174 , 3019
800513324630806528 , 13977 , 3281
800459316964663297 , 10064 , 2347
800443802682937345 , 0 , 4688
800388270626521089 , 11860 , 3056
800188575492947969 , 0 , 4298
800141422401830912 , 16297 , 2789
800018252395122689 , 30196 , 14333
799774291445383169 , 0 , 5088
799757965289017345 , 8939 , 2353
799422933579902976 , 8557 , 2082
799308762079035393 , 0 , 6003
799297110730567681 , 10534 , 3013
799063482566066176 , 8588 , 2681
798933969379225600 , 13974 , 4869
798925684722855936 , 7916 , 1554
798705661114773508 , 0 , 7179
798701998996647937 , 0 , 8483
798697898615730177 , 0 , 7075
798694562394996736 , 0 , 5397
798686750113755136 , 0 , 2522
798682547630837760 , 0 , 5135
798673117451325440 , 0 , 6034
798665375516884993 , 0 , 4241
798644042770751489 , 0 , 2016
798628517273620480 , 0 , 2141
798585098161549313 , 0 , 6213
798576900688019456 , 0 , 6368
798340744599797760 , 0 , 3655
798209839306514432 , 11034 , 2778
797971864723324932 , 12381 , 3420
797545162159308800 , 15443 , 5279
797236660651966464 , 21258 , 7227
797165961484890113 , 246 , 29
796904159865868288 , 0 , 9675
796865951799083009 , 8151 , 2071
796759840936919040 , 12610 , 3322
796563435802726400 , 0 , 7949
796484825502875648 , 8054 , 1921
796387464403357696 , 11699 , 4530
796177847564038144 , 0 , 15587
796149749086875649 , 34388 , 15587
796125600683540480 , 5260 , 1948
796116448414461957 , 9683 , 2633
796080075804475393 , 9008 , 2523
796031486298386433 , 11513 , 4008
795464331001561088 , 52960 , 25935
795400264262053889 , 10729 , 3122
795076730285391872 , 17270 , 5914
794983741416415232 , 0 , 3671
794926597468000259 , 10930 , 2509
794355576146903043 , 0 , 11204
794332329137291264 , 10200 , 2890
794205286408003585 , 9803 , 3604
793962221541933056 , 17893 , 5317
793845145112371200 , 9803 , 2039
793614319594401792 , 0 , 3402
793601777308463104 , 8480 , 1774
793500921481273345 , 11383 , 2587
793286476301799424 , 26167 , 10012
793271401113350145 , 9207 , 2584
793256262322548741 , 21266 , 9083
793241302385262592 , 11185 , 3563
793226087023144960 , 10467 , 3112
793210959003287553 , 9500 , 3057
793195938047070209 , 16253 , 6130
793180763617361921 , 7374 , 2171
793165685325201412 , 10017 , 3027
793150605191548928 , 6565 , 1853
793135492858580992 , 6873 , 2714
793120401413079041 , 13502 , 4253
792913359805018113 , 15252 , 4372
792883833364439040 , 12033 , 4654
792773781206999040 , 7810 , 1826
792394556390137856 , 14312 , 4672
792050063153438720 , 7627 , 1967
791821351946420224 , 0 , 22870
791784077045166082 , 0 , 10471
791780927877898241 , 0 , 4147
791774931465953280 , 48010 , 24179
791672322847637504 , 12498 , 3402
791406955684368384 , 13947 , 4482
791312159183634433 , 9349 , 2767
791026214425268224 , 0 , 4470
790987426131050500 , 10514 , 2325
790946055508652032 , 17676 , 5104
790723298204217344 , 0 , 2516
790698755171364864 , 8715 , 2079
790581949425475584 , 21987 , 7821
790337589677002753 , 8312 , 2026
790277117346975746 , 13352 , 3460
790227638568808452 , 0 , 3887
789986466051088384 , 9826 , 2516
789960241177853952 , 0 , 4496
789903600034189313 , 11044 , 4490
789628658055020548 , 7984 , 1939
789599242079838210 , 7194 , 2106
789530877013393408 , 12507 , 3671
789314372632018944 , 9169 , 2509
789280767834746880 , 0 , 5376
789268448748703744 , 9696 , 2812
789137962068021249 , 10328 , 3045
788908386943430656 , 29142 , 13474
788765914992902144 , 29152 , 11204
788552643979468800 , 0 , 7830
788412144018661376 , 16563 , 5756
788178268662984705 , 7681 , 2301
788150585577050112 , 6532 , 1416
788070120937619456 , 0 , 3725
788039637453406209 , 6536 , 1438
787810552592695296 , 9214 , 3325
787717603741622272 , 10864 , 3026
787397959788929025 , 11537 , 3082
787322443945877504 , 8274 , 1902
787111942498508800 , 0 , 7314
786963064373534720 , 28254 , 8675
786729988674449408 , 0 , 2611
786709082849828864 , 19314 , 6612
786664955043049472 , 11315 , 2778
786595970293370880 , 9995 , 3364
786363235746385920 , 11567 , 3799
786286427768250368 , 8448 , 3104
786233965241827333 , 16246 , 5182
786051337297522688 , 1526 , 168
786036967502913536 , 0 , 7660
785927819176054784 , 12058 , 3436
785872687017132033 , 7084 , 1978
785639753186217984 , 8299 , 2405
785533386513321988 , 9663 , 2173
785515384317313025 , 6480 , 1365
785264754247995392 , 7704 , 1767
785170936622350336 , 12827 , 5266
784826020293709826 , 10762 , 3510
784517518371221505 , 9510 , 2752
784431430411685888 , 6042 , 1390
784183165795655680 , 21322 , 8751
784057939640352768 , 31690 , 12080
783839966405230592 , 31864 , 11716
783821107061198850 , 7800 , 2118
783695101801398276 , 11081 , 3499
783466772167098368 , 8958 , 2439
783391753726550016 , 17875 , 5961
783347506784731136 , 0 , 6060
783334639985389568 , 30973 , 12684
783085703974514689 , 8621 , 2403
782969140009107456 , 25566 , 7959
782747134529531904 , 7914 , 1509
782722598790725632 , 18326 , 5855
782598640137187329 , 8254 , 2027
782305867769217024 , 17650 , 6042
782021823840026624 , 0 , 6748
781955203444699136 , 11778 , 3643
781661882474196992 , 11059 , 2936
781655249211752448 , 4237 , 1214
781524693396357120 , 21998 , 6009
781308096455073793 , 7540 , 2757
781251288990355457 , 8935 , 2269
781163403222056960 , 10355 , 2960
780931614150983680 , 22931 , 7949
780858289093574656 , 7628 , 2169
780800785462489090 , 5825 , 1406
780601303617732608 , 12812 , 3608
780543529827336192 , 6669 , 1868
780496263422808064 , 0 , 4012
780476555013349377 , 0 , 126
780459368902959104 , 5601 , 1156
780192070812196864 , 9215 , 2414
780092040432480260 , 0 , 2491
780074436359819264 , 12962 , 5399
779834332596887552 , 20070 , 7660
779377524342161408 , 9341 , 3366
779124354206535695 , 0 , 19913
779123168116150273 , 12491 , 3947
779056095788752897 , 15659 , 4889
778990705243029504 , 21162 , 7851
778774459159379968 , 0 , 10778
778764940568104960 , 909 , 397
778748913645780993 , 7299 , 1434
778650543019483137 , 6093 , 1618
778624900596654080 , 4915 , 1092
778408200802557953 , 14449 , 4698
778396591732486144 , 0 , 13235
778383385161035776 , 6187 , 1199
778286810187399168 , 10986 , 3563
778039087836069888 , 8952 , 2839
778027034220126208 , 6926 , 1752
777953400541634568 , 0 , 3808
777885040357281792 , 6734 , 1776
777684233540206592 , 11871 , 3179
777641927919427584 , 0 , 4587
777621514455814149 , 9270 , 2687
777189768882946048 , 15147 , 4669
776819012571455488 , 0 , 14866
776813020089548800 , 5163 , 1309
776477788987613185 , 9344 , 3011
776249906839351296 , 0 , 9865
776218204058357768 , 31699 , 17238
776201521193218049 , 10142 , 2717
776113305656188928 , 12411 , 4688
776088319444877312 , 1931 , 164
775898661951791106 , 0 , 17740
775842724423557120 , 12381 , 2886
775733305207554048 , 14629 , 4304
775729183532220416 , 13647 , 4921
775364825476165632 , 7853 , 3203
775350846108426240 , 10733 , 4200
775085132600442880 , 16415 , 5088
774757898236878852 , 9033 , 1907
774639387460112384 , 7098 , 1859
774314403806253056 , 23011 , 6003
773985732834758656 , 11336 , 4174
773922284943896577 , 6754 , 1867
773704687002451968 , 6975 , 1745
773670353721753600 , 5611 , 1395
773547596996571136 , 23332 , 6650
773336787167145985 , 0 , 5484
773308824254029826 , 24541 , 8041
773247561583001600 , 9941 , 3467
773191612633579521 , 10537 , 4427
772877495989305348 , 9051 , 4166
772826264096874500 , 8445 , 2518
772615324260794368 , 0 , 3628
772581559778025472 , 6842 , 1816
772193107915964416 , 6351 , 1493
772152991789019136 , 3991 , 1204
772117678702071809 , 3960 , 793
772114945936949249 , 2866 , 507
772102971039580160 , 4225 , 997
771908950375665664 , 6937 , 2043
771770456517009408 , 12657 , 3655
771500966810099713 , 8724 , 2821
771380798096281600 , 11085 , 5484
771171053431250945 , 0 , 8129
771136648247640064 , 9671 , 3154
771102124360998913 , 6577 , 1549
771014301343748096 , 7236 , 1776
771004394259247104 , 0 , 234
770787852854652928 , 5214 , 1305
770772759874076672 , 5470 , 1517
770655142660169732 , 7722 , 1873
770414278348247044 , 6627 , 2223
770293558247038976 , 6574 , 1600
770093767776997377 , 0 , 3268
770069151037685760 , 7979 , 2474
769940425801170949 , 33111 , 10372
769695466921623552 , 6732 , 1777
769335591808995329 , 0 , 8258
769212283578875904 , 5697 , 1839
768970937022709760 , 15183 , 7024
768909767477751808 , 0 , 2889
768855141948723200 , 4420 , 954
768609597686943744 , 4335 , 1295
768596291618299904 , 5286 , 1374
768554158521745409 , 0 , 6260
768473857036525572 , 14349 , 3682
768193404517830656 , 11487 , 3808
767884188863397888 , 5003 , 1503
767754930266464257 , 16876 , 5768
767500508068192258 , 7871 , 2506
767191397493538821 , 12916 , 4079
767122157629476866 , 10660 , 3057
766864461642756096 , 0 , 6058
766793450729734144 , 5343 , 1456
766714921925144576 , 2744 , 416
766693177336135680 , 4241 , 847
766423258543644672 , 6335 , 1707
766313316352462849 , 7141 , 2023
766078092750233600 , 0 , 2790
766069199026450432 , 4483 , 921
766008592277377025 , 3945 , 529
765719909049503744 , 7615 , 2302
